day,time,demand,clearing price (CNY/MWh)
2023/3/6,10:15,23825.33,176.92
2023/3/6,10:30,23921.76,176.92
2023/3/6,10:45,23549,176.92
2023/3/6,11:00,23866.02,176.92
2023/3/6,11:15,24861.25,160.05
2023/3/6,11:30,23513,160.05
2023/3/6,11:45,22664.31,160.05
2023/3/6,12:00,21231.69,160.05
2023/3/6,12:15,20587.42,45.08
2023/3/6,12:30,20317.65,45.08
2023/3/6,12:45,21200.56,45.08
2023/3/6,13:00,21349.44,45.08
2023/3/6,13:15,23325.29,150.2
2023/3/6,13:30,22972.98,150.2
2023/3/6,13:45,22840.04,150.2
2023/3/6,14:00,22824.79,150.2
2023/3/6,14:15,22606.66,243.17
2023/3/6,14:30,23070.92,243.17
2023/3/6,14:45,24156.47,243.17
2023/3/6,15:00,25135.89,243.17
2023/3/6,15:15,26376.24,413.05
2023/3/6,15:30,27474.45,413.05
2023/3/6,15:45,28927.48,413.05
2023/3/6,16:00,30393.41,413.05
2023/3/6,16:15,31424.7,574.77
2023/3/6,16:30,32230.78,574.77
2023/3/6,16:45,33142.04,574.77
2023/3/6,17:00,33194.69,574.77
2023/3/6,17:15,33979.36,751.68
2023/3/6,17:30,34890.16,751.68
2023/3/6,17:45,35851.71,751.68
2023/3/6,18:00,36170.94,751.68
2023/3/6,18:15,36834.75,830.2
2023/3/6,18:30,37221.66,830.2
2023/3/6,18:45,37479.66,830.2
2023/3/6,19:00,37606.47,830.2
2023/3/6,19:15,36751.2,656.74
2023/3/6,19:30,36281.5,656.74
2023/3/6,19:45,35523.18,656.74
2023/3/6,20:00,35177.26,656.74
2023/3/6,20:15,35190.3,655.74
2023/3/6,20:30,35377.15,655.74
2023/3/6,20:45,35827.35,655.74
2023/3/6,21:00,35972.54,655.74
2023/3/6,21:15,35689.04,554.1
2023/3/6,21:30,34866.16,554.1
2023/3/6,21:45,33852.82,554.1
2023/3/6,22:00,33580.33,554.1
2023/3/6,22:15,34504.92,594.76
2023/3/6,22:30,34840.01,594.76
2023/3/6,22:45,35342.52,594.76
2023/3/6,23:00,35802.86,594.76
2023/3/6,23:15,35860.36,579.59
2023/3/6,23:30,35004.03,579.59
2023/3/6,23:45,34429.51,579.59
2023/3/6,24:00:00,33727.63,579.59
2023/3/7,0:15,33293.84,435.66
2023/3/7,0:30,33004.59,435.66
2023/3/7,0:45,32440.84,435.66
2023/3/7,1:00,32477.04,435.66
2023/3/7,1:15,31994.45,444.5
2023/3/7,1:30,31522.04,444.5
2023/3/7,1:45,31560.05,444.5
2023/3/7,2:00,31239.94,444.5
2023/3/7,2:15,30886.15,442.6
2023/3/7,2:30,30857.12,442.6
2023/3/7,2:45,30507.18,442.6
2023/3/7,3:00,30600.14,442.6
2023/3/7,3:15,30484.62,454
2023/3/7,3:30,30653.84,454
2023/3/7,3:45,30484.85,454
2023/3/7,4:00,30647.45,454
2023/3/7,4:15,30910.11,485.05
2023/3/7,4:30,31151.27,485.05
2023/3/7,4:45,31483.41,485.05
2023/3/7,5:00,31695.03,485.05
2023/3/7,5:15,32415.78,583.5
2023/3/7,5:30,32275.1,583.5
2023/3/7,5:45,31675.43,583.5
2023/3/7,6:00,32321.16,583.5
2023/3/7,6:15,32032.95,741.28
2023/3/7,6:30,32111.01,741.28
2023/3/7,6:45,31910.28,741.28
2023/3/7,7:00,31115.12,741.28
2023/3/7,7:15,30267.95,694.16
2023/3/7,7:30,30097.98,694.16
2023/3/7,7:45,29159.56,694.16
2023/3/7,8:00,28096.82,694.16
2023/3/7,8:15,27891.14,567.3
2023/3/7,8:30,26546.4,567.3
2023/3/7,8:45,25086.48,567.3
2023/3/7,9:00,23236.99,567.3
2023/3/7,9:15,21906.1,402.95
2023/3/7,9:30,20655.3,402.95
2023/3/7,9:45,19241.53,402.95
2023/3/7,10:00,18463.06,402.95
2023/3/7,10:15,17641.89,370
2023/3/7,10:30,17945.01,370
2023/3/7,10:45,17890.1,370
2023/3/7,11:00,18378.83,370
2023/3/7,11:15,19040.18,350.73
2023/3/7,11:30,18040.83,350.73
2023/3/7,11:45,16817.4,350.73
2023/3/7,12:00,15488.36,350.73
2023/3/7,12:15,14698.77,203.39
2023/3/7,12:30,14735.98,203.39
2023/3/7,12:45,14816.73,203.39
2023/3/7,13:00,15524.36,203.39
2023/3/7,13:15,16685.54,310.02
2023/3/7,13:30,15808.28,310.02
2023/3/7,13:45,15436.08,310.02
2023/3/7,14:00,15252.24,310.02
2023/3/7,14:15,15049.43,275.23
2023/3/7,14:30,15533.4,275.23
2023/3/7,14:45,16028.77,275.23
2023/3/7,15:00,16737.78,275.23
2023/3/7,15:15,18040.8,393.09
2023/3/7,15:30,18653.97,393.09
2023/3/7,15:45,20608.68,393.09
2023/3/7,16:00,22360.91,393.09
2023/3/7,16:15,24523.14,460.06
2023/3/7,16:30,24599.05,460.06
2023/3/7,16:45,25384.98,460.06
2023/3/7,17:00,24912.32,460.06
2023/3/7,17:15,25927.9,464.89
2023/3/7,17:30,27126.06,464.89
2023/3/7,17:45,28617.97,464.89
2023/3/7,18:00,29445,464.89
2023/3/7,18:15,30422.18,451
2023/3/7,18:30,30777.13,451
2023/3/7,18:45,31026.41,451
2023/3/7,19:00,31038.48,451
2023/3/7,19:15,30217.65,347.63
2023/3/7,19:30,29547.97,347.63
2023/3/7,19:45,29336.8,347.63
2023/3/7,20:00,28486.34,347.63
2023/3/7,20:15,28692.88,274.68
2023/3/7,20:30,28443.71,274.68
2023/3/7,20:45,28395.37,274.68
2023/3/7,21:00,28422.64,274.68
2023/3/7,21:15,27693.36,91.3
2023/3/7,21:30,27120.04,91.3
2023/3/7,21:45,25861.43,91.3
2023/3/7,22:00,25597.94,91.3
2023/3/7,22:15,26422.28,65.75
2023/3/7,22:30,27011.07,65.75
2023/3/7,22:45,27385.35,65.75
2023/3/7,23:00,28240.05,65.75
2023/3/7,23:15,28681.14,56
2023/3/7,23:30,28222.97,56
2023/3/7,23:45,27493.77,56
2023/3/7,24:00:00,26716.23,56
2023/3/8,0:15,27021.11,59.27
2023/3/8,0:30,26583.07,59.27
2023/3/8,0:45,26856.49,59.27
2023/3/8,1:00,26445.62,59.27
2023/3/8,1:15,26073.36,58
2023/3/8,1:30,25404.51,58
2023/3/8,1:45,25399.68,58
2023/3/8,2:00,25588.09,58
2023/3/8,2:15,25434.4,63.4
2023/3/8,2:30,25595.51,63.4
2023/3/8,2:45,25782.16,63.4
2023/3/8,3:00,25686.85,63.4
2023/3/8,3:15,25940.53,66
2023/3/8,3:30,25594.82,66
2023/3/8,3:45,25836.15,66
2023/3/8,4:00,25731.88,66
2023/3/8,4:15,25784.38,104.96
2023/3/8,4:30,25632.4,104.96
2023/3/8,4:45,25656.45,104.96
2023/3/8,5:00,26211.62,104.96
2023/3/8,5:15,26695.65,263.83
2023/3/8,5:30,26568.62,263.83
2023/3/8,5:45,26558.96,263.83
2023/3/8,6:00,26938.78,263.83
2023/3/8,6:15,27257.17,394.95
2023/3/8,6:30,28283.91,394.95
2023/3/8,6:45,28216.21,394.95
2023/3/8,7:00,27811.98,394.95
2023/3/8,7:15,28144.38,358.63
2023/3/8,7:30,28569.51,358.63
2023/3/8,7:45,28643.43,358.63
2023/3/8,8:00,29221.75,358.63
2023/3/8,8:15,29745.06,271.34
2023/3/8,8:30,29298.49,271.34
2023/3/8,8:45,28813.93,271.34
2023/3/8,9:00,27643.17,271.34
2023/3/8,9:15,27029.7,12.14
2023/3/8,9:30,26783.14,12.14
2023/3/8,9:45,26310.47,12.14
2023/3/8,10:00,26529.13,12.14
2023/3/8,10:15,26832.65,-31.25
2023/3/8,10:30,28137.1,-31.25
2023/3/8,10:45,29020.57,-31.25
2023/3/8,11:00,30186.72,-31.25
2023/3/8,11:15,32307.38,-2.35
2023/3/8,11:30,31991.62,-2.35
2023/3/8,11:45,31760.13,-2.35
2023/3/8,12:00,30865.49,-2.35
2023/3/8,12:15,30355.67,-80
2023/3/8,12:30,30297.97,-80
2023/3/8,12:45,31086.39,-80
2023/3/8,13:00,32357.14,-80
2023/3/8,13:15,33900.03,33.47
2023/3/8,13:30,33603.24,33.47
2023/3/8,13:45,33048.94,33.47
2023/3/8,14:00,32130.99,33.47
2023/3/8,14:15,31659.43,27.11
2023/3/8,14:30,31940,27.11
2023/3/8,14:45,32225.44,27.11
2023/3/8,15:00,32266.62,27.11
2023/3/8,15:15,32229.82,294.99
2023/3/8,15:30,32766.11,294.99
2023/3/8,15:45,33031.09,294.99
2023/3/8,16:00,32666.93,294.99
2023/3/8,16:15,33195.84,512.25
2023/3/8,16:30,32117.99,512.25
2023/3/8,16:45,31389.2,512.25
2023/3/8,17:00,29486.13,512.25
2023/3/8,17:15,29833,778.9
2023/3/8,17:30,29592.91,778.9
2023/3/8,17:45,29575.56,778.9
2023/3/8,18:00,29431.09,778.9
2023/3/8,18:15,28274.3,894.36
2023/3/8,18:30,28083.13,894.36
2023/3/8,18:45,27774.64,894.36
2023/3/8,19:00,27361.17,894.36
2023/3/8,19:15,27989.02,684.11
2023/3/8,19:30,27348.46,684.11
2023/3/8,19:45,26554.32,684.11
2023/3/8,20:00,25205.75,684.11
2023/3/8,20:15,25628.61,767.43
2023/3/8,20:30,25461.21,767.43
2023/3/8,20:45,25477.42,767.43
2023/3/8,21:00,25465.74,767.43
2023/3/8,21:15,25376.86,640.74
2023/3/8,21:30,24527.32,640.74
2023/3/8,21:45,23931.68,640.74
2023/3/8,22:00,22816.28,640.74
2023/3/8,22:15,23963.48,698.95
2023/3/8,22:30,24290.77,698.95
2023/3/8,22:45,24957.34,698.95
2023/3/8,23:00,25384.03,698.95
2023/3/8,23:15,25497.37,725.03
2023/3/8,23:30,24674.9,725.03
2023/3/8,23:45,23856.86,725.03
2023/3/8,24:00:00,23205.17,725.03
2023/3/9,0:15,22936.97,579.4
2023/3/9,0:30,22392.12,579.4
2023/3/9,0:45,22418.07,579.4
2023/3/9,1:00,22158.1,579.4
2023/3/9,1:15,21476.55,536.42
2023/3/9,1:30,21492.57,536.42
2023/3/9,1:45,21190.45,536.42
2023/3/9,2:00,20219.39,536.42
2023/3/9,2:15,20186.63,495.55
2023/3/9,2:30,19513.82,495.55
2023/3/9,2:45,19289.66,495.55
2023/3/9,3:00,18887.15,495.55
2023/3/9,3:15,19412.29,477.48
2023/3/9,3:30,19451.42,477.48
2023/3/9,3:45,19823.44,477.48
2023/3/9,4:00,19949.41,477.48
2023/3/9,4:15,19881.81,483.64
2023/3/9,4:30,20464.29,483.64
2023/3/9,4:45,20573.21,483.64
2023/3/9,5:00,20880.56,483.64
2023/3/9,5:15,21528.62,551.15
2023/3/9,5:30,21460.21,551.15
2023/3/9,5:45,21080.26,551.15
2023/3/9,6:00,22091.94,551.15
2023/3/9,6:15,22255.59,654.61
2023/3/9,6:30,23897.84,654.61
2023/3/9,6:45,25019.97,654.61
2023/3/9,7:00,25831.6,654.61
2023/3/9,7:15,26490.39,608.68
2023/3/9,7:30,27291.06,608.68
2023/3/9,7:45,28559.16,608.68
2023/3/9,8:00,29730.59,608.68
2023/3/9,8:15,31050.34,508.14
2023/3/9,8:30,32197.32,508.14
2023/3/9,8:45,31937.25,508.14
2023/3/9,9:00,31862.8,508.14
2023/3/9,9:15,32442.4,337.3
2023/3/9,9:30,32701.42,337.3
2023/3/9,9:45,32999.67,337.3
2023/3/9,10:00,33908.55,337.3
2023/3/9,10:15,34236.47,148.75
2023/3/9,10:30,35398.45,148.75
2023/3/9,10:45,36461.66,148.75
2023/3/9,11:00,37192.82,148.75
2023/3/9,11:15,38933.59,176.04
2023/3/9,11:30,37876.56,176.04
2023/3/9,11:45,37497.1,176.04
2023/3/9,12:00,36094.9,176.04
2023/3/9,12:15,35565.23,-31.3
2023/3/9,12:30,35493.59,-31.3
2023/3/9,12:45,36214.26,-31.3
2023/3/9,13:00,36634.47,-31.3
2023/3/9,13:15,37788.89,52.25
2023/3/9,13:30,36732.44,52.25
2023/3/9,13:45,35950.07,52.25
2023/3/9,14:00,34915.13,52.25
2023/3/9,14:15,34317.31,26.75
2023/3/9,14:30,34011.43,26.75
2023/3/9,14:45,33854.39,26.75
2023/3/9,15:00,33550.35,26.75
2023/3/9,15:15,33345.67,220.1
2023/3/9,15:30,33512,220.1
2023/3/9,15:45,33257.22,220.1
2023/3/9,16:00,33076.66,220.1
2023/3/9,16:15,33042.86,452.5
2023/3/9,16:30,32463.29,452.5
2023/3/9,16:45,31719.43,452.5
2023/3/9,17:00,30098.78,452.5
2023/3/9,17:15,30084.87,481.5
2023/3/9,17:30,30021.79,481.5
2023/3/9,17:45,29985,481.5
2023/3/9,18:00,29628.81,481.5
2023/3/9,18:15,29377.11,520.83
2023/3/9,18:30,29339.2,520.83
2023/3/9,18:45,29536.6,520.83
2023/3/9,19:00,29319.22,520.83
2023/3/9,19:15,28800.11,410
2023/3/9,19:30,28412.76,410
2023/3/9,19:45,28102.25,410
2023/3/9,20:00,27498.23,410
2023/3/9,20:15,27439.46,383.78
2023/3/9,20:30,27220.52,383.78
2023/3/9,20:45,27102.78,383.78
2023/3/9,21:00,27294.49,383.78
2023/3/9,21:15,26920.64,228.63
2023/3/9,21:30,26216.9,228.63
2023/3/9,21:45,25356.23,228.63
2023/3/9,22:00,24937.76,228.63
2023/3/9,22:15,25397.61,288.05
2023/3/9,22:30,25507.41,288.05
2023/3/9,22:45,25963.26,288.05
2023/3/9,23:00,26260.29,288.05
2023/3/9,23:15,26281.72,276.08
2023/3/9,23:30,25552.17,276.08
2023/3/9,23:45,24651.59,276.08
2023/3/9,24:00:00,23870.4,276.08
2023/3/10,0:15,23611.36,124.31
2023/3/10,0:30,23182.11,124.31
2023/3/10,0:45,22854.15,124.31
2023/3/10,1:00,22325.97,124.31
2023/3/10,1:15,21775.66,137.28
2023/3/10,1:30,21461.65,137.28
2023/3/10,1:45,21304.98,137.28
2023/3/10,2:00,20969.1,137.28
2023/3/10,2:15,20330.02,125.27
2023/3/10,2:30,20185.91,125.27
2023/3/10,2:45,19954.06,125.27
2023/3/10,3:00,19432.05,125.27
2023/3/10,3:15,19512.35,109.95
2023/3/10,3:30,19406.92,109.95
2023/3/10,3:45,19504.4,109.95
2023/3/10,4:00,19586.92,109.95
2023/3/10,4:15,20643.08,139.87
2023/3/10,4:30,20517.59,139.87
2023/3/10,4:45,20651.57,139.87
2023/3/10,5:00,20628.92,139.87
2023/3/10,5:15,21829.26,308.51
2023/3/10,5:30,21114.47,308.51
2023/3/10,5:45,21200.83,308.51
2023/3/10,6:00,21871.52,308.51
2023/3/10,6:15,22537.09,404.58
2023/3/10,6:30,23249.81,404.58
2023/3/10,6:45,23937.14,404.58
2023/3/10,7:00,24331.73,404.58
2023/3/10,7:15,25066.04,366.14
2023/3/10,7:30,25263.14,366.14
2023/3/10,7:45,25729.43,366.14
2023/3/10,8:00,26005.32,366.14
2023/3/10,8:15,27016.01,190.19
2023/3/10,8:30,27283.64,190.19
2023/3/10,8:45,27260.79,190.19
2023/3/10,9:00,27346.7,190.19
2023/3/10,9:15,27683.48,14.25
2023/3/10,9:30,27753.83,14.25
2023/3/10,9:45,27232.51,14.25
2023/3/10,10:00,27055,14.25
2023/3/10,10:15,28570.61,28.5
2023/3/10,10:30,30368.79,28.5
2023/3/10,10:45,30423.16,28.5
2023/3/10,11:00,31173.25,28.5
2023/3/10,11:15,32188.23,36.54
2023/3/10,11:30,31751.16,36.54
2023/3/10,11:45,30926.85,36.54
2023/3/10,12:00,29159.94,36.54
2023/3/10,12:15,27393.53,-80
2023/3/10,12:30,26459.77,-80
2023/3/10,12:45,26657.23,-80
2023/3/10,13:00,26903.65,-80
2023/3/10,13:15,27783.86,47.75
2023/3/10,13:30,27875.37,47.75
2023/3/10,13:45,27852.41,47.75
2023/3/10,14:00,28166.41,47.75
2023/3/10,14:15,28259.12,40.75
2023/3/10,14:30,28327.05,40.75
2023/3/10,14:45,28425.76,40.75
2023/3/10,15:00,28582.87,40.75
2023/3/10,15:15,28289.67,263.48
2023/3/10,15:30,28899.55,263.48
2023/3/10,15:45,28727.96,263.48
2023/3/10,16:00,28869.07,263.48
2023/3/10,16:15,29355.16,480.03
2023/3/10,16:30,29464.41,480.03
2023/3/10,16:45,28894.53,480.03
2023/3/10,17:00,27757.57,480.03
2023/3/10,17:15,28009.99,488.06
2023/3/10,17:30,29183.1,488.06
2023/3/10,17:45,30999.37,488.06
2023/3/10,18:00,31778.84,488.06
2023/3/10,18:15,33260.31,515.12
2023/3/10,18:30,33782.36,515.12
2023/3/10,18:45,34889.12,515.12
2023/3/10,19:00,35049.61,515.12
2023/3/10,19:15,35278.34,316.6
2023/3/10,19:30,34785.27,316.6
2023/3/10,19:45,34765.28,316.6
2023/3/10,20:00,34554.8,316.6
2023/3/10,20:15,34629.62,303.81
2023/3/10,20:30,34749.86,303.81
2023/3/10,20:45,34422.56,303.81
2023/3/10,21:00,34446.87,303.81
2023/3/10,21:15,33473.61,158.01
2023/3/10,21:30,32749.22,158.01
2023/3/10,21:45,31697.63,158.01
2023/3/10,22:00,31001.13,158.01
2023/3/10,22:15,31303.36,234.14
2023/3/10,22:30,31023.88,234.14
2023/3/10,22:45,31442.81,234.14
2023/3/10,23:00,32047.89,234.14
2023/3/10,23:15,32015.59,224.25
2023/3/10,23:30,31104.88,224.25
2023/3/10,23:45,30493.02,224.25
2023/3/10,24:00:00,29655.32,224.25
2023/3/11,0:15,29765.47,170.28
2023/3/11,0:30,29419.84,170.28
2023/3/11,0:45,29097.28,170.28
2023/3/11,1:00,28581.3,170.28
2023/3/11,1:15,28327.46,93.95
2023/3/11,1:30,27805.67,93.95
2023/3/11,1:45,28239.32,93.95
2023/3/11,2:00,28211.51,93.95
2023/3/11,2:15,28375.55,89.28
2023/3/11,2:30,28136.62,89.28
2023/3/11,2:45,28246.49,89.28
2023/3/11,3:00,28669.03,89.28
2023/3/11,3:15,28253.3,90.62
2023/3/11,3:30,27910.75,90.62
2023/3/11,3:45,28084.62,90.62
2023/3/11,4:00,28177.38,90.62
2023/3/11,4:15,28215.95,135.6
2023/3/11,4:30,28401.48,135.6
2023/3/11,4:45,28837.96,135.6
2023/3/11,5:00,29309.75,135.6
2023/3/11,5:15,30338.27,197.28
2023/3/11,5:30,30385.49,197.28
2023/3/11,5:45,30824.49,197.28
2023/3/11,6:00,31432.6,197.28
2023/3/11,6:15,33140.66,270.89
2023/3/11,6:30,34166.52,270.89
2023/3/11,6:45,34748.21,270.89
2023/3/11,7:00,35394.54,270.89
2023/3/11,7:15,35787.24,261.38
2023/3/11,7:30,36451.4,261.38
2023/3/11,7:45,37187.05,261.38
2023/3/11,8:00,38557.86,261.38
2023/3/11,8:15,40167.55,136.77
2023/3/11,8:30,41232.98,136.77
2023/3/11,8:45,41420.3,136.77
2023/3/11,9:00,41811.59,136.77
2023/3/11,9:15,42076.5,-80
2023/3/11,9:30,42130.98,-80
2023/3/11,9:45,41935.64,-80
2023/3/11,10:00,41444.56,-80
2023/3/11,10:15,41453.01,-15.75
2023/3/11,10:30,41347,-15.75
2023/3/11,10:45,41256.03,-15.75
2023/3/11,11:00,41705.78,-15.75
2023/3/11,11:15,43222.55,28.45
2023/3/11,11:30,42176.64,28.45
2023/3/11,11:45,41340.72,28.45
2023/3/11,12:00,38505.01,28.45
2023/3/11,12:15,37662.23,-80
2023/3/11,12:30,37368.61,-80
2023/3/11,12:45,37592.63,-80
2023/3/11,13:00,38350.58,-80
2023/3/11,13:15,39232.76,42.93
2023/3/11,13:30,39027.9,42.93
2023/3/11,13:45,38217.84,42.93
2023/3/11,14:00,37009.03,42.93
2023/3/11,14:15,36510.49,-25
2023/3/11,14:30,36789.88,-25
2023/3/11,14:45,37340.99,-25
2023/3/11,15:00,36919.39,-25
2023/3/11,15:15,36881.76,64
2023/3/11,15:30,37406.94,64
2023/3/11,15:45,38309.74,64
2023/3/11,16:00,39246.25,64
2023/3/11,16:15,40587.42,102.18
2023/3/11,16:30,40976.47,102.18
2023/3/11,16:45,41171.3,102.18
2023/3/11,17:00,40584.65,102.18
2023/3/11,17:15,40494.58,259.48
2023/3/11,17:30,41282.31,259.48
2023/3/11,17:45,42019.1,259.48
2023/3/11,18:00,42396.26,259.48
2023/3/11,18:15,42829.04,417.5
2023/3/11,18:30,43111.54,417.5
2023/3/11,18:45,43248.91,417.5
2023/3/11,19:00,42997.11,417.5
2023/3/11,19:15,42172.54,391.74
2023/3/11,19:30,41542.84,391.74
2023/3/11,19:45,41036.36,391.74
2023/3/11,20:00,40481.43,391.74
2023/3/11,20:15,40347.16,461.3
2023/3/11,20:30,40198.95,461.3
2023/3/11,20:45,40505.63,461.3
2023/3/11,21:00,40115.03,461.3
2023/3/11,21:15,38866.54,511.36
2023/3/11,21:30,37654.63,511.36
2023/3/11,21:45,36438.71,511.36
2023/3/11,22:00,35123.67,511.36
2023/3/11,22:15,35019.23,697.52
2023/3/11,22:30,34564.75,697.52
2023/3/11,22:45,34804.38,697.52
2023/3/11,23:00,34592.51,697.52
2023/3/11,23:15,34190.41,759.25
2023/3/11,23:30,33084.67,759.25
2023/3/11,23:45,31939.12,759.25
2023/3/11,24:00:00,31227.56,759.25
2023/3/12,0:15,30853.5,732.47
2023/3/12,0:30,30312.45,732.47
2023/3/12,0:45,29909.65,732.47
2023/3/12,1:00,29316.58,732.47
2023/3/12,1:15,28839.94,462.09
2023/3/12,1:30,28457.71,462.09
2023/3/12,1:45,27998.43,462.09
2023/3/12,2:00,27090.45,462.09
2023/3/12,2:15,26983.2,260.03
2023/3/12,2:30,26174.7,260.03
2023/3/12,2:45,25753.08,260.03
2023/3/12,3:00,25674.77,260.03
2023/3/12,3:15,25476.05,11.5
2023/3/12,3:30,25463.91,11.5
2023/3/12,3:45,25045.01,11.5
2023/3/12,4:00,25201.6,11.5
2023/3/12,4:15,24947.78,-80
2023/3/12,4:30,24802.87,-80
2023/3/12,4:45,25161.36,-80
2023/3/12,5:00,25636.67,-80
2023/3/12,5:15,26080.32,-80
2023/3/12,5:30,25865.36,-80
2023/3/12,5:45,26418.93,-80
2023/3/12,6:00,26818.29,-80
2023/3/12,6:15,27473.26,-7.23
2023/3/12,6:30,27870.8,-7.23
2023/3/12,6:45,27514.69,-7.23
2023/3/12,7:00,26621.03,-7.23
2023/3/12,7:15,24939.05,68.5
2023/3/12,7:30,23602.68,68.5
2023/3/12,7:45,22853.79,68.5
2023/3/12,8:00,21926.16,68.5
2023/3/12,8:15,21037.6,-80
2023/3/12,8:30,20184.88,-80
2023/3/12,8:45,18777.82,-80
2023/3/12,9:00,18107.42,-80
2023/3/12,9:15,18983.8,-80
2023/3/12,9:30,18339.63,-80
2023/3/12,9:45,18209.91,-80
2023/3/12,10:00,18425.57,-80
2023/3/12,10:15,18126.65,-80
2023/3/12,10:30,18304.48,-80
2023/3/12,10:45,18560.44,-80
2023/3/12,11:00,18966.85,-80
2023/3/12,11:15,18966.73,-80
2023/3/12,11:30,18594.23,-80
2023/3/12,11:45,19022.19,-80
2023/3/12,12:00,18451.71,-80
2023/3/12,12:15,19105.7,-80
2023/3/12,12:30,18967.77,-80
2023/3/12,12:45,19512.35,-80
2023/3/12,13:00,20473.46,-80
2023/3/12,13:15,20953.79,-80
2023/3/12,13:30,21499.01,-80
2023/3/12,13:45,21431.42,-80
2023/3/12,14:00,21767.85,-80
2023/3/12,14:15,21878.03,-80
2023/3/12,14:30,21711.86,-80
2023/3/12,14:45,21951.43,-80
2023/3/12,15:00,22064.04,-80
2023/3/12,15:15,22444.39,-16
2023/3/12,15:30,23127.71,-16
2023/3/12,15:45,22929.74,-16
2023/3/12,16:00,23483.09,-16
2023/3/12,16:15,24476.6,390.44
2023/3/12,16:30,25448.46,390.44
2023/3/12,16:45,26214.95,390.44
2023/3/12,17:00,26910.02,390.44
2023/3/12,17:15,28770.91,759.75
2023/3/12,17:30,31336.98,759.75
2023/3/12,17:45,33808.55,759.75
2023/3/12,18:00,35407.99,759.75
2023/3/12,18:15,36640.96,911.48
2023/3/12,18:30,37947.87,911.48
2023/3/12,18:45,38844.66,911.48
2023/3/12,19:00,38853.22,911.48
2023/3/12,19:15,38295.64,811.68
2023/3/12,19:30,37747.98,811.68
2023/3/12,19:45,37252.62,811.68
2023/3/12,20:00,36678.82,811.68
2023/3/12,20:15,36607.27,799.49
2023/3/12,20:30,36469.64,799.49
2023/3/12,20:45,36681.6,799.49
2023/3/12,21:00,36914.93,799.49
2023/3/12,21:15,36311.89,505.77
2023/3/12,21:30,35435.06,505.77
2023/3/12,21:45,34428.21,505.77
2023/3/12,22:00,33923.9,505.77
2023/3/12,22:15,34096.24,457.36
2023/3/12,22:30,34138.35,457.36
2023/3/12,22:45,34082.46,457.36
2023/3/12,23:00,34293.32,457.36
2023/3/12,23:15,34036.69,418.88
2023/3/12,23:30,32986.41,418.88
2023/3/12,23:45,31758.67,418.88
2023/3/12,24:00:00,30767.97,418.88
2023/3/13,0:15,30386.46,145.99
2023/3/13,0:30,29683.9,145.99
2023/3/13,0:45,29550.12,145.99
2023/3/13,1:00,28867.71,145.99
2023/3/13,1:15,28366.93,123.91
2023/3/13,1:30,28061.68,123.91
2023/3/13,1:45,28190.08,123.91
2023/3/13,2:00,27571.08,123.91
2023/3/13,2:15,27424.27,80.55
2023/3/13,2:30,27478.84,80.55
2023/3/13,2:45,27205.5,80.55
2023/3/13,3:00,27452.34,80.55
2023/3/13,3:15,27029.73,55.25
2023/3/13,3:30,27041.41,55.25
2023/3/13,3:45,27098.79,55.25
2023/3/13,4:00,27341.12,55.25
2023/3/13,4:15,27811.96,58.52
2023/3/13,4:30,28208.56,58.52
2023/3/13,4:45,28655.37,58.52
2023/3/13,5:00,28748.26,58.52
2023/3/13,5:15,29750.14,67.9
2023/3/13,5:30,29726.39,67.9
2023/3/13,5:45,29876.89,67.9
2023/3/13,6:00,30023.16,67.9
2023/3/13,6:15,30088.52,159.22
2023/3/13,6:30,30220.35,159.22
2023/3/13,6:45,29975.78,159.22
2023/3/13,7:00,29076.86,159.22
2023/3/13,7:15,28471.4,85.37
2023/3/13,7:30,27607.78,85.37
2023/3/13,7:45,26641.42,85.37
2023/3/13,8:00,25893.32,85.37
2023/3/13,8:15,25066.83,-80
2023/3/13,8:30,23845.59,-80
2023/3/13,8:45,22019.82,-80
2023/3/13,9:00,20458.73,-80
2023/3/13,9:15,18779.51,-80
2023/3/13,9:30,17251.84,-80
2023/3/13,9:45,16325.81,-80
2023/3/13,10:00,15758.26,-80
2023/3/13,10:15,16105.71,-80
2023/3/13,10:30,16465.87,-80
2023/3/13,10:45,15602.93,-80
2023/3/13,11:00,15725.14,-80
2023/3/13,11:15,16034.15,-80
2023/3/13,11:30,14924.47,-80
2023/3/13,11:45,15405.35,-80
2023/3/13,12:00,14415.71,-80
2023/3/13,12:15,14861.24,-80
2023/3/13,12:30,15363.09,-80
2023/3/13,12:45,15291.71,-80
2023/3/13,13:00,15783.88,-80
2023/3/13,13:15,15779.77,-80
2023/3/13,13:30,15858.49,-80
2023/3/13,13:45,16068.02,-80
2023/3/13,14:00,16624.94,-80
2023/3/13,14:15,17530.53,-80
2023/3/13,14:30,18528.24,-80
2023/3/13,14:45,19276.92,-80
2023/3/13,15:00,19434.25,-80
2023/3/13,15:15,19931.63,-80
2023/3/13,15:30,20353.56,-80
2023/3/13,15:45,21192.57,-80
2023/3/13,16:00,22543.41,-80
2023/3/13,16:15,24222.65,-40
2023/3/13,16:30,25833.07,-40
2023/3/13,16:45,27234.03,-40
2023/3/13,17:00,28013.47,-40
2023/3/13,17:15,29490.59,76.25
2023/3/13,17:30,31232.53,76.25
2023/3/13,17:45,32720.07,76.25
2023/3/13,18:00,33736.71,76.25
2023/3/13,18:15,34739.87,151.7
2023/3/13,18:30,35459.45,151.7
